December 29 2018,Reinhardt,Away,Jacksonville State,77
December 29 2018,Jacksonville State,Home,Reinhardt,109
December 29 2018,Richmond,Away,South Alabama,91
December 29 2018,South Alabama,Home,Richmond,82
December 29 2018,San Francisco,Away,UCSB,71
December 29 2018,UCSB,Home,San Francisco,73
December 29 2018,San Jose State,Away,Saint Mary's,45
December 29 2018,Saint Mary's,Home,San Jose State,75
December 29 2018,Santa Clara,Away,Washington State,79
December 29 2018,Washington State,Home,Santa Clara,71
December 29 2018,Seattle,Away,California,82
December 29 2018,California,Home,Seattle,73
December 29 2018,South Dakota,Away,North Dakota State,65
December 29 2018,North Dakota State,Home,South Dakota,71
December 29 2018,SE Oklahoma St.,Away,UTSA,67
December 29 2018,UTSA,Home,SE Oklahoma St.,70
December 29 2018,Southern Miss,Away,Louisiana Tech,56
December 29 2018,Louisiana Tech,Home,Southern Miss,71
December 29 2018,Southwest Minnesota State,Away,Nebraska,38
December 29 2018,Nebraska,Home,Southwest Minnesota State,79
December 29 2018,St. Bonaventure,Away,Syracuse,48
December 29 2018,Syracuse,Home,St. Bonaventure,81
December 29 2018,St. John's (NY),Away,Seton Hall,74
December 29 2018,Seton Hall,Home,St. John's (NY),76
December 29 2018,Stony Brook,Away,Northern Iowa,73
December 29 2018,Northern Iowa,Home,Stony Brook,63
December 29 2018,Tennessee State,Away,Vanderbilt,76
December 29 2018,Vanderbilt,Home,Tennessee State,95
December 29 2018,Texas A&M-Corpus Christi,Away,Oklahoma State,59
December 29 2018,Oklahoma State,Home,Texas A&M-Corpus Christi,69
December 29 2018,Texas Southern,Away,Texas A&M,88
December 29 2018,Texas A&M,Home,Texas Southern,73
December 29 2018,Utah Valley,Away,Fresno State,64
December 29 2018,Fresno State,Home,Utah Valley,60
December 29 2018,VMI,Away,Samford,68
December 29 2018,Samford,Home,VMI,96
December 29 2018,Wagner,Away,St. Joseph's,57
December 29 2018,St. Joseph's,Home,Wagner,59
December 29 2018,Weber State,Away,Eastern Washington,84
December 29 2018,Eastern Washington,Home,Weber State,72
December 29 2018,Wofford,Away,Western Carolina,74
December 29 2018,Western Carolina,Home,Wofford,54
December 29 2018,Xavier,Away,DePaul,74
December 29 2018,DePaul,Home,Xavier,65
December 30 2018,Binghamton,Away,Michigan,52
December 30 2018,Michigan,Home,Binghamton,74
December 30 2018,Alabama,Away,Stephen F. Austin,79
December 30 2018,Stephen F. Austin,Home,Alabama,69
December 30 2018,Appalachian State,Away,Saint Louis,55
December 30 2018,Saint Louis,Home,Appalachian State,83
December 30 2018,UC-Davis,Away,USC,55
December 30 2018,USC,Home,UC-Davis,73
December 30 2018,UC-Riverside,Away,Western Michigan,64
December 30 2018,Western Michigan,Home,UC-Riverside,73
December 30 2018,Campbellsville,Away,McNeese State,73
December 30 2018,McNeese State,Home,Campbellsville,91
December 30 2018,Carnegie Mellon,Away,Akron,55
December 30 2018,Akron,Home,Carnegie Mellon,82
December 30 2018,Champion Baptist,Away,Northwestern State,65
December 30 2018,Northwestern State,Home,Champion Baptist,86
December 30 2018,Columbia,Away,Northwestern,54
December 30 2018,Northwestern,Home,Columbia,75
December 30 2018,Delaware,Away,Northeastern,82
December 30 2018,Northeastern,Home,Delaware,80
December 30 2018,Denver,Away,Western Illinois,60
December 30 2018,Western Illinois,Home,Denver,78
December 30 2018,Detroit,Away,Cleveland State,73
December 30 2018,Cleveland State,Home,Detroit,61
December 30 2018,Drexel,Away,Hofstra,75
December 30 2018,Hofstra,Home,Drexel,89
December 30 2018,Evansville,Away,Miami (OH),67
December 30 2018,Miami (OH),Home,Evansville,70
December 30 2018,Florida International,Away,Ohio,66
December 30 2018,Ohio,Home,Florida International,68
December 30 2018,Holy Cross,Away,Iona,78
December 30 2018,Iona,Home,Holy Cross,71
December 30 2018,UIC,Away,Northern Kentucky,58
December 30 2018,Northern Kentucky,Home,UIC,73
December 30 2018,Indiana-South Bend,Away,Central Michigan,76
December 30 2018,Central Michigan,Home,Indiana-South Bend,123
December 30 2018,Purdue-Fort Wayne,Away,North Dakota State,90
December 30 2018,North Dakota State,Home,Purdue-Fort Wayne,87
December 30 2018,IUPUI,Away,Wright State,64
December 30 2018,Wright State,Home,IUPUI,72
December 30 2018,James Madison,Away,Elon,65
December 30 2018,Elon,Home,James Madison,68
December 30 2018,Lehigh,Away,West Virginia,68
December 30 2018,West Virginia,Home,Lehigh,78
December 30 2018,Lipscomb,Away,Clemson,67
December 30 2018,Clemson,Home,Lipscomb,84
December 30 2018,LIU-Brooklyn,Away,Fordham,60
December 30 2018,Fordham,Home,LIU-Brooklyn,57
December 30 2018,Lyon,Away,Central Arkansas,47
December 30 2018,Central Arkansas,Home,Lyon,62
December 30 2018,UMass,Away,Georgia,72
December 30 2018,Georgia,Home,UMass,91
December 30 2018,Middle Tennessee,Away,Rhode Island,60
December 30 2018,Rhode Island,Home,Middle Tennessee,72
December 30 2018,Missouri S&T,Away,SIU-Edwardsville,66
December 30 2018,SIU-Edwardsville,Home,Missouri S&T,79
December 30 2018,Mount St. Mary's,Away,Minnesota,53
December 30 2018,Minnesota,Home,Mount St. Mary's,71
December 30 2018,Navy,Away,Cornell,50
December 30 2018,Cornell,Home,Navy,61
December 30 2018,New Hampshire,Away,Dartmouth,68
December 30 2018,Dartmouth,Home,New Hampshire,76
December 30 2018,New Mexico,Away,University of the Southwest,103
December 30 2018,University of the Southwest,Home,New Mexico,47
December 30 2018,New Mexico State,Away,Colorado State,88
December 30 2018,Colorado State,Home,New Mexico State,68
December 30 2018,North Alabama,Away,Eastern Illinois,70
December 30 2018,Eastern Illinois,Home,North Alabama,81
December 30 2018,Oakland,Away,Youngstown State,76
December 30 2018,Youngstown State,Home,Oakland,74
December 30 2018,Oral Roberts,Away,Omaha,87
December 30 2018,Omaha,Home,Oral Roberts,84
December 30 2018,Piedmont,Away,Charleston Southern,65
December 30 2018,Charleston Southern,Home,Piedmont,111
December 30 2018,Presbyterian,Away,Jacksonville,72
December 30 2018,Jacksonville,Home,Presbyterian,67
December 30 2018,Rider,Away,VCU,79
December 30 2018,VCU,Home,Rider,90
December 30 2018,UT-Martin,Away,Bowling Green State,80
December 30 2018,Bowling Green State,Home,UT-Martin,94
December 30 2018,Towson,Away,William & Mary,61
December 30 2018,William & Mary,Home,Towson,71
December 30 2018,Wilberforce,Away,North Carolina Central,44
December 30 2018,North Carolina Central,Home,Wilberforce,91
December 30 2018,William Woods,Away,Missouri State,56
December 30 2018,Missouri State,Home,William Woods,110
December 31 2018,Marshall,Away,Virginia,64
December 31 2018,Virginia,Home,Marshall,100
December 31 2018,Cal State Bakersfield,Away,Gonzaga,54
December 31 2018,Gonzaga,Home,Cal State Bakersfield,89
December 31 2018,Alabama A&M,Away,Pepperdine,64
December 31 2018,Pepperdine,Home,Alabama A&M,100
December 31 2018,Albany (NY),Away,Niagara,79
December 31 2018,Niagara,Home,Albany (NY),74
December 31 2018,Centenary (NJ),Away,UMBC,48
December 31 2018,UMBC,Home,Centenary (NJ),98
December 31 2018,Chestnut Hill,Away,Maryland-Eastern Shore,62
December 31 2018,Maryland-Eastern Shore,Home,Chestnut Hill,68
December 31 2018,Creighton,Away,Providence,79
December 31 2018,Providence,Home,Creighton,68
December 31 2018,Hartford,Away,Boston College,79
December 31 2018,Boston College,Home,Hartford,78
December 31 2018,Idaho State,Away,Eastern Washington,55
December 31 2018,Eastern Washington,Home,Idaho State,65
December 31 2018,Monmouth,Away,Penn,76
December 31 2018,Penn,Home,Monmouth,74
December 31 2018,Montana,Away,Southern Utah,89
December 31 2018,Southern Utah,Home,Montana,76
December 31 2018,Montana State,Away,Northern Arizona,68
December 31 2018,Northern Arizona,Home,Montana State,74
December 31 2018,NJIT,Away,Duquesne,78
December 31 2018,Duquesne,Home,NJIT,67
December 31 2018,UNC Asheville,Away,Vanderbilt,59
December 31 2018,Vanderbilt,Home,UNC Asheville,90
December 31 2018,North Greenville,Away,South Carolina,46
December 31 2018,South Carolina,Home,North Greenville,97
December 31 2018,Northern Colorado,Away,Portland State,73
December 31 2018,Portland State,Home,Northern Colorado,60
December 31 2018,Oberlin,Away,Kent State,48
December 31 2018,Kent State,Home,Oberlin,71
December 31 2018,Texas Lutheran,Away,Sam Houston State,54
December 31 2018,Sam Houston State,Home,Texas Lutheran,84
December 31 2018,Weber State,Away,Idaho,93
December 31 2018,Idaho,Home,Weber State,87
January 1 2019,Winthrop,Away,Florida State,76
January 1 2019,Florida State,Home,Winthrop,87
January 1 2019,Notre Dame,Away,Virginia Tech,66
January 1 2019,Virginia Tech,Home,Notre Dame,81
January 1 2019,Marquette,Away,St. John's (NY),69
January 1 2019,St. John's (NY),Home,Marquette,89
January 1 2019,Cal State Fullerton,Away,Washington,76
January 1 2019,Washington,Home,Cal State Fullerton,84
January 1 2019,Cal State Northridge,Away,San Diego State,60
January 1 2019,San Diego State,Home,Cal State Northridge,65
January 1 2019,Mars Hill,Away,Radford,51
January 1 2019,Radford,Home,Mars Hill,80
January 2 2019,Oklahoma,Away,Kansas,63
January 2 2019,Kansas,Home,Oklahoma,70
January 2 2019,Utah State,Away,Nevada,47
January 2 2019,Nevada,Home,Utah State,72
January 2 2019,Northwestern,Away,Michigan State,55
January 2 2019,Michigan State,Home,Northwestern,81
January 2 2019,Texas Tech,Away,West Virginia,62
January 2 2019,West Virginia,Home,Texas Tech,59
January 2 2019,Harvard,Away,UNC,57
January 2 2019,UNC,Home,Harvard,77
January 2 2019,Tulsa,Away,Houston,56
January 2 2019,Houston,Home,Tulsa,74
January 2 2019,Nebraska,Away,Maryland,72
January 2 2019,Maryland,Home,Nebraska,74
January 2 2019,Allen,Away,Campbell,48
January 2 2019,Campbell,Home,Allen,95
January 2 2019,Bethesda University (CA),Away,UCSB,47
January 2 2019,UCSB,Home,Bethesda University (CA),109
January 2 2019,Boise State,Away,Wyoming,69
January 2 2019,Wyoming,Home,Boise State,55
January 2 2019,Boston University,Away,American,74
January 2 2019,American,Home,Boston University,86
January 2 2019,Bucknell,Away,Army,64
January 2 2019,Army,Home,Bucknell,63
January 2 2019,Central Arkansas,Away,Texas A&M-Corpus Christi,75
January 2 2019,Texas A&M-Corpus Christi,Home,Central Arkansas,87
January 2 2019,Colorado State,Away,UNLV,76
January 2 2019,UNLV,Home,Colorado State,78
January 2 2019,Columbia,Away,Binghamton,65
January 2 2019,Binghamton,Home,Columbia,63
January 2 2019,UConn,Away,South Florida,68
January 2 2019,South Florida,Home,UConn,76
January 2 2019,Cornell,Away,Wake Forest,61
January 2 2019,Wake Forest,Home,Cornell,83
January 2 2019,Dartmouth,Away,Vermont,59
January 2 2019,Vermont,Home,Dartmouth,73
January 2 2019,DePaul,Away,Villanova,68
January 2 2019,Villanova,Home,DePaul,73
January 2 2019,Drake,Away,Evansville,77
January 2 2019,Evansville,Home,Drake,82
January 2 2019,East Carolina,Away,SMU,54
January 2 2019,SMU,Home,East Carolina,82
January 2 2019,Florida National University,Away,North Florida,76
January 2 2019,North Florida,Home,Florida National University,104
January 2 2019,Fresno State,Away,San Jose State,73
January 2 2019,San Jose State,Home,Fresno State,53
January 2 2019,Georgetown,Away,Butler,84
January 2 2019,Butler,Home,Georgetown,76
January 2 2019,Huston-Tillotson,Away,Prairie View,65
January 2 2019,Prairie View,Home,Huston-Tillotson,81
January 2 2019,Illinois State,Away,Valparaiso,56
January 2 2019,Valparaiso,Home,Illinois State,58
January 2 2019,Indiana State,Away,Loyola (IL),44
January 2 2019,Loyola (IL),Home,Indiana State,79
January 2 2019,Iowa State,Away,Oklahoma State,69
January 2 2019,Oklahoma State,Home,Iowa State,63
January 2 2019,Kennesaw State,Away,Yale,65
January 2 2019,Yale,Home,Kennesaw State,92
January 2 2019,Lafayette,Away,Lehigh,83
January 2 2019,Lehigh,Home,Lafayette,86
January 2 2019,Lamar,Away,Houston Baptist,82
January 2 2019,Houston Baptist,Home,Lamar,88
January 2 2019,Maine,Away,Brown,67
January 2 2019,Brown,Home,Maine,75
January 2 2019,McNeese State,Away,Incarnate Word,88
January 2 2019,Incarnate Word,Home,McNeese State,77
January 2 2019,Missouri State,Away,Southern Illinois,70
January 2 2019,Southern Illinois,Home,Missouri State,75
January 2 2019,New Mexico,Away,Air Force,65
January 2 2019,Air Force,Home,New Mexico,58
January 2 2019,New Orleans,Away,Abilene Christian,58
January 2 2019,Abilene Christian,Home,New Orleans,68
January 2 2019,Nicholls State,Away,Northwestern State,78
January 2 2019,Northwestern State,Home,Nicholls State,72
January 2 2019,North Dakota State,Away,Omaha,77
January 2 2019,Omaha,Home,North Dakota State,90
January 2 2019,Northern Iowa,Away,Bradley,65
January 2 2019,Bradley,Home,Northern Iowa,47
January 2 2019,Presbyterian,Away,South Carolina State,72
January 2 2019,South Carolina State,Home,Presbyterian,70
January 2 2019,Seton Hall,Away,Xavier,80
January 2 2019,Xavier,Home,Seton Hall,70
January 2 2019,USC Upstate,Away,Georgia Tech,63
January 2 2019,Georgia Tech,Home,USC Upstate,79
January 2 2019,South Dakota,Away,Denver,71
January 2 2019,Denver,Home,South Dakota,70
January 2 2019,Southeastern Louisiana,Away,Stephen F. Austin,60
January 2 2019,Stephen F. Austin,Home,Southeastern Louisiana,65
January 2 2019,Temple,Away,UCF,73
January 2 2019,UCF,Home,Temple,78
January 2 2019,Texas,Away,Kansas State,67
January 2 2019,Kansas State,Home,Texas,47
January 2 2019,Tulane,Away,Cincinnati,61
January 2 2019,Cincinnati,Home,Tulane,93
January 2 2019,Washington College,Away,High Point,60
January 2 2019,High Point,Home,Washington College,101
January 3 2019,Penn State,Away,Michigan,55
January 3 2019,Michigan,Home,Penn State,68
January 3 2019,NC State,Away,Miami (FL),87
January 3 2019,Miami (FL),Home,NC State,82
January 3 2019,Illinois,Away,Indiana,65
January 3 2019,Indiana,Home,Illinois,73
January 3 2019,Minnesota,Away,Wisconsin,59
January 3 2019,Wisconsin,Home,Minnesota,52
January 3 2019,Iowa,Away,Purdue,70
January 3 2019,Purdue,Home,Iowa,86
January 3 2019,Appalachian State,Away,South Alabama,73
January 3 2019,South Alabama,Home,Appalachian State,79
January 3 2019,Little Rock,Away,Louisiana-Monroe,84
January 3 2019,Louisiana-Monroe,Home,Little Rock,97
January 3 2019,Arkansas State,Away,Louisiana,94
January 3 2019,Louisiana,Home,Arkansas State,83
January 3 2019,BYU,Away,Pacific,90
January 3 2019,Pacific,Home,BYU,87
January 3 2019,California,Away,USC,73
January 3 2019,USC,Home,California,82
January 3 2019,Canisius,Away,Marist,75
January 3 2019,Marist,Home,Canisius,72
January 3 2019,Chattanooga,Away,Western Carolina,73
January 3 2019,Western Carolina,Home,Chattanooga,62
January 3 2019,Citadel,Away,Wofford,81
January 3 2019,Wofford,Home,Citadel,112
January 3 2019,Cleveland State,Away,Milwaukee,76
January 3 2019,Milwaukee,Home,Cleveland State,83
January 3 2019,Coastal Carolina,Away,Troy,88
January 3 2019,Troy,Home,Coastal Carolina,75
January 3 2019,Colgate,Away,Navy,66
January 3 2019,Navy,Home,Colgate,72
January 3 2019,College of Charleston,Away,Towson,67
January 3 2019,Towson,Home,College of Charleston,55
January 3 2019,Colorado,Away,Arizona,56
January 3 2019,Arizona,Home,Colorado,64
January 3 2019,Eastern Kentucky,Away,Austin Peay,75
January 3 2019,Austin Peay,Home,Eastern Kentucky,93
January 3 2019,Eastern Washington,Away,Idaho,71
January 3 2019,Idaho,Home,Eastern Washington,74
January 3 2019,Edward Waters,Away,Stetson,65
January 3 2019,Stetson,Home,Edward Waters,72
January 3 2019,Elon,Away,Drexel,65
January 3 2019,Drexel,Home,Elon,79
January 3 2019,Fairleigh Dickinson,Away,Robert Morris,62
January 3 2019,Robert Morris,Home,Fairleigh Dickinson,69
January 3 2019,Florida Atlantic,Away,Alabama-Birmingham,50
January 3 2019,Alabama-Birmingham,Home,Florida Atlantic,67
January 3 2019,Florida International,Away,Middle Tennessee,83
January 3 2019,Middle Tennessee,Home,Florida International,76
January 3 2019,George Mason,Away,St. Joseph's,85
January 3 2019,St. Joseph's,Home,George Mason,60
January 3 2019,Georgia Southern,Away,Texas State,70
January 3 2019,Texas State,Home,Georgia Southern,73
January 3 2019,Georgia State,Away,Texas-Arlington,63
January 3 2019,Texas-Arlington,Home,Georgia State,58
January 3 2019,Holy Cross,Away,Loyola (MD),80
January 3 2019,Loyola (MD),Home,Holy Cross,73
January 3 2019,Jacksonville State,Away,Belmont,83
January 3 2019,Belmont,Home,Jacksonville State,73
January 3 2019,Lincoln (PA),Away,Morgan State,77
January 3 2019,Morgan State,Home,Lincoln (PA),75
January 3 2019,LIU-Brooklyn,Away,Sacred Heart,75
January 3 2019,Sacred Heart,Home,LIU-Brooklyn,79
January 3 2019,Louisiana Tech,Away,North Texas,59
January 3 2019,North Texas,Home,Louisiana Tech,63
January 3 2019,Loyola Marymount,Away,Pepperdine,62
January 3 2019,Pepperdine,Home,Loyola Marymount,77
January 3 2019,Marshall,Away,Old Dominion,70
January 3 2019,Old Dominion,Home,Marshall,67
January 3 2019,Mercer,Away,Furman,58
January 3 2019,Furman,Home,Mercer,71
January 3 2019,Monmouth,Away,Iona,84
January 3 2019,Iona,Home,Monmouth,103
January 3 2019,Morehead State,Away,Murray State,69
January 3 2019,Murray State,Home,Morehead State,90
January 3 2019,Mount St. Mary's,Away,Saint Francis (PA),69
January 3 2019,Saint Francis (PA),Home,Mount St. Mary's,80
January 3 2019,New Mexico State,Away,California Baptist,76
January 3 2019,California Baptist,Home,New Mexico State,82
January 3 2019,UNC Wilmington,Away,James Madison,86
January 3 2019,James Madison,Home,UNC Wilmington,83
January 3 2019,North Dakota,Away,Oral Roberts,72
January 3 2019,Oral Roberts,Home,North Dakota,83
January 3 2019,Northern Arizona,Away,Weber State,52
January 3 2019,Weber State,Home,Northern Arizona,77
January 3 2019,Northern Kentucky,Away,Oakland,74
January 3 2019,Oakland,Home,Northern Kentucky,76
January 3 2019,Portland State,Away,Montana State,88
January 3 2019,Montana State,Home,Portland State,98
January 3 2019,Quinnipiac,Away,Manhattan,63
January 3 2019,Manhattan,Home,Quinnipiac,59
January 3 2019,Rider,Away,Fairfield,83
January 3 2019,Fairfield,Home,Rider,82
January 3 2019,Sacramento State,Away,Montana,56
January 3 2019,Montana,Home,Sacramento State,87
January 3 2019,Saint Mary's,Away,San Francisco,72
January 3 2019,San Francisco,Home,Saint Mary's,76
January 3 2019,Samford,Away,ETSU,72
January 3 2019,ETSU,Home,Samford,81
January 3 2019,San Diego,Away,Santa Clara,56
January 3 2019,Santa Clara,Home,San Diego,68
January 3 2019,Seattle,Away,Cal State Bakersfield,71
January 3 2019,Cal State Bakersfield,Home,Seattle,83
January 3 2019,Siena,Away,St. Peter's,60
January 3 2019,St. Peter's,Home,Siena,65
January 3 2019,South Dakota State,Away,Purdue-Fort Wayne,88
January 3 2019,Purdue-Fort Wayne,Home,South Dakota State,104
January 3 2019,Southeast Missouri State,Away,SIU-Edwardsville,88
January 3 2019,SIU-Edwardsville,Home,Southeast Missouri State,94
January 3 2019,Southern Miss,Away,Rice,65
January 3 2019,Rice,Home,Southern Miss,73
January 3 2019,Southern Utah,Away,Idaho State,68
January 3 2019,Idaho State,Home,Southern Utah,88
January 3 2019,St. Francis (NY),Away,Bryant,66
January 3 2019,Bryant,Home,St. Francis (NY),76
January 3 2019,Stanford,Away,UCLA,70
January 3 2019,UCLA,Home,Stanford,92
January 3 2019,UT-Martin,Away,Eastern Illinois,87
January 3 2019,Eastern Illinois,Home,UT-Martin,92
January 3 2019,Tennessee Tech,Away,Tennessee State,66
January 3 2019,Tennessee State,Home,Tennessee Tech,64
January 3 2019,UTEP,Away,UTSA,60
January 3 2019,UTSA,Home,UTEP,75
January 3 2019,Texas-Rio Grande Valley,Away,UC Irvine,74
January 3 2019,UC Irvine,Home,Texas-Rio Grande Valley,85
January 3 2019,Utah,Away,Arizona State,96
January 3 2019,Arizona State,Home,Utah,86
January 3 2019,Utah Valley,Away,Grand Canyon,60
January 3 2019,Grand Canyon,Home,Utah Valley,71
January 3 2019,Wagner,Away,Central Connecticut,80
January 3 2019,Central Connecticut,Home,Wagner,58
January 3 2019,Western Kentucky,Away,Charlotte,68
January 3 2019,Charlotte,Home,Western Kentucky,50
January 3 2019,Wichita State,Away,Memphis,74
January 3 2019,Memphis,Home,Wichita State,85
January 3 2019,William & Mary,Away,Delaware,56
January 3 2019,Delaware,Home,William & Mary,58
January 3 2019,Wright State,Away,Detroit,58
January 3 2019,Detroit,Home,Wright State,79
January 3 2019,Youngstown State,Away,Green Bay,93
January 3 2019,Green Bay,Home,Youngstown State,99
January 4 2019,Buffalo,Away,Eastern Michigan,74
January 4 2019,Eastern Michigan,Home,Buffalo,58
January 4 2019,Ball State,Away,Toledo,79
January 4 2019,Toledo,Home,Ball State,64
January 4 2019,Bethesda University (CA),Away,UC-Riverside,47
January 4 2019,UC-Riverside,Home,Bethesda University (CA),112
January 4 2019,Holy Names,Away,Cal Poly,47
January 4 2019,Cal Poly,Home,Holy Names,68
January 4 2019,IUPUI,Away,UIC,66
January 4 2019,UIC,Home,IUPUI,64
January 4 2019,Johnson & Wales (RI),Away,Cornell,61
January 4 2019,Cornell,Home,Johnson & Wales (RI),76
January 4 2019,SMU,Away,Tulane,74
January 4 2019,Tulane,Home,SMU,65
January 5 2019,Clemson,Away,Duke,68
January 5 2019,Duke,Home,Clemson,87
January 5 2019,Georgia,Away,Tennessee,50
January 5 2019,Tennessee,Home,Georgia,96
January 5 2019,Florida State,Away,Virginia,52
January 5 2019,Virginia,Home,Florida State,65
January 5 2019,Kansas,Away,Iowa State,60
January 5 2019,Iowa State,Home,Kansas,77
January 5 2019,Nevada,Away,New Mexico,58
January 5 2019,New Mexico,Home,Nevada,85
January 5 2019,Santa Clara,Away,Gonzaga,48
January 5 2019,Gonzaga,Home,Santa Clara,91
January 5 2019,Michigan State,Away,Ohio State,86
January 5 2019,Ohio State,Home,Michigan State,77
January 5 2019,Boston College,Away,Virginia Tech,66
January 5 2019,Virginia Tech,Home,Boston College,77
January 5 2019,Kansas State,Away,Texas Tech,57
January 5 2019,Texas Tech,Home,Kansas State,63
January 5 2019,Kentucky,Away,Alabama,75
January 5 2019,Alabama,Home,Kentucky,77
January 5 2019,UNC,Away,Pitt,85
January 5 2019,Pitt,Home,UNC,60
January 5 2019,Oklahoma State,Away,Oklahoma,64
January 5 2019,Oklahoma,Home,Oklahoma State,74
January 5 2019,Abilene Christian,Away,Sam Houston State,68
January 5 2019,Sam Houston State,Home,Abilene Christian,71
January 5 2019,Air Force,Away,Utah State,62
January 5 2019,Utah State,Home,Air Force,79
January 5 2019,Appalachian State,Away,Troy,85
January 5 2019,Troy,Home,Appalachian State,89
January 5 2019,Arkansas,Away,Texas A&M,73
January 5 2019,Texas A&M,Home,Arkansas,71
January 5 2019,Little Rock,Away,Louisiana,61
January 5 2019,Louisiana,Home,Little Rock,75
January 5 2019,Arkansas State,Away,Louisiana-Monroe,75
January 5 2019,Louisiana-Monroe,Home,Arkansas State,85
January 5 2019,Baylor,Away,TCU,81
January 5 2019,TCU,Home,Baylor,85
January 5 2019,Bethesda University (CA),Away,Long Beach State,52
January 5 2019,Long Beach State,Home,Bethesda University (CA),124
January 5 2019,Bethune-Cookman,Away,North Carolina Central,59
January 5 2019,North Carolina Central,Home,Bethune-Cookman,68
January 5 2019,Bowling Green State,Away,Kent State,86
January 5 2019,Kent State,Home,Bowling Green State,64
January 5 2019,Bradley,Away,Indiana State,60
January 5 2019,Indiana State,Home,Bradley,65
January 5 2019,BYU,Away,Saint Mary's,66
January 5 2019,Saint Mary's,Home,BYU,88
January 5 2019,Bucknell,Away,Boston University,80
January 5 2019,Boston University,Home,Bucknell,87
January 5 2019,California,Away,UCLA,83
January 5 2019,UCLA,Home,California,98
January 5 2019,Canisius,Away,Siena,70
January 5 2019,Siena,Home,Canisius,66
January 5 2019,Central Arkansas,Away,Southeastern Louisiana,73
January 5 2019,Southeastern Louisiana,Home,Central Arkansas,71
January 5 2019,Central Connecticut,Away,Sacred Heart,61
January 5 2019,Sacred Heart,Home,Central Connecticut,73
January 5 2019,UCF,Away,UConn,65
January 5 2019,UConn,Home,UCF,53
January 5 2019,Central Michigan,Away,Miami (OH),84
January 5 2019,Miami (OH),Home,Central Michigan,77
January 5 2019,Chattanooga,Away,ETSU,70
January 5 2019,ETSU,Home,Chattanooga,96
January 5 2019,Chicago State,Away,UMKC,72
January 5 2019,UMKC,Home,Chicago State,80
January 5 2019,Cincinnati,Away,East Carolina,71
January 5 2019,East Carolina,Home,Cincinnati,73
January 5 2019,Citadel,Away,Furman,85
January 5 2019,Furman,Home,Citadel,101
January 5 2019,Cleveland State,Away,Green Bay,89
January 5 2019,Green Bay,Home,Cleveland State,90
January 5 2019,Coastal Carolina,Away,South Alabama,77
January 5 2019,South Alabama,Home,Coastal Carolina,84
January 5 2019,College of Charleston,Away,James Madison,58
January 5 2019,James Madison,Home,College of Charleston,69
January 5 2019,Colorado,Away,Arizona State,61
January 5 2019,Arizona State,Home,Colorado,83
January 5 2019,Colorado State,Away,Fresno State,67
January 5 2019,Fresno State,Home,Colorado State,78
January 5 2019,Creighton,Away,Butler,69
January 5 2019,Butler,Home,Creighton,84
January 5 2019,Delaware State,Away,Norfolk State,63
January 5 2019,Norfolk State,Home,Delaware State,77
January 5 2019,Duquesne,Away,Davidson,61
January 5 2019,Davidson,Home,Duquesne,65
January 5 2019,Eastern Kentucky,Away,Murray State,85
January 5 2019,Murray State,Home,Eastern Kentucky,97
January 5 2019,Elon,Away,Delaware,65
January 5 2019,Delaware,Home,Elon,77
January 5 2019,Evansville,Away,Illinois State,46
January 5 2019,Illinois State,Home,Evansville,58
January 5 2019,Fairfield,Away,Iona,87
January 5 2019,Iona,Home,Fairfield,94
January 5 2019,Fairleigh Dickinson,Away,Saint Francis (PA),79
January 5 2019,Saint Francis (PA),Home,Fairleigh Dickinson,61
January 5 2019,Florida A&M,Away,Howard,82
January 5 2019,Howard,Home,Florida A&M,72
January 5 2019,Florida Atlantic,Away,Middle Tennessee,63
January 5 2019,Middle Tennessee,Home,Florida Atlantic,56
January 5 2019,Florida International,Away,Alabama-Birmingham,65
January 5 2019,Alabama-Birmingham,Home,Florida International,84
January 5 2019,Gardner-Webb,Away,Campbell,61
January 5 2019,Campbell,Home,Gardner-Webb,72
January 5 2019,Georgia Southern,Away,Texas-Arlington,77
January 5 2019,Texas-Arlington,Home,Georgia Southern,64
January 5 2019,Georgia State,Away,Texas State,73
January 5 2019,Texas State,Home,Georgia State,69
January 5 2019,Grambling,Away,Alabama State,53
January 5 2019,Alabama State,Home,Grambling,74
January 5 2019,High Point,Away,Charleston Southern,51
January 5 2019,Charleston Southern,Home,High Point,50
January 5 2019,Holy Names,Away,UC-Davis,60
January 5 2019,UC-Davis,Home,Holy Names,90
January 5 2019,Houston Baptist,Away,New Orleans,76
January 5 2019,New Orleans,Home,Houston Baptist,81
January 5 2019,Idaho,Away,Northern Colorado,79
January 5 2019,Northern Colorado,Home,Idaho,83
January 5 2019,Jackson State,Away,Alabama A&M,54
January 5 2019,Alabama A&M,Home,Jackson State,51
January 5 2019,Jacksonville State,Away,Tennessee State,69
January 5 2019,Tennessee State,Home,Jacksonville State,62
January 5 2019,Kennesaw State,Away,NJIT,52
January 5 2019,NJIT,Home,Kennesaw State,72
January 5 2019,La Salle,Away,UMass,69
January 5 2019,UMass,Home,La Salle,60
January 5 2019,Lafayette,Away,Army,69
January 5 2019,Army,Home,Lafayette,77
January 5 2019,Liberty,Away,Florida Gulf Coast,81
January 5 2019,Florida Gulf Coast,Home,Liberty,63
January 5 2019,Lipscomb,Away,Jacksonville,77
January 5 2019,Jacksonville,Home,Lipscomb,74
January 5 2019,LIU-Brooklyn,Away,Bryant,79
